global_node_id,scenario_id,split,node_id,type,diagram_id,diagram_type,canonical_id,is_shared_entity,ip_address,zone
enterprise_v3_0020::DB-CACHE-01,enterprise_v3_0020,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.220.1.7,DB Tier
enterprise_v3_0020::DB-REPLICA-01,enterprise_v3_0020,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.220.1.8,DB Tier
enterprise_v3_0020::IAM-01,enterprise_v3_0020,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0020::DNS-01,enterprise_v3_0020,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0020::AD-01,enterprise_v3_0020,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0020::NTP-01,enterprise_v3_0020,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0020::MON-01,enterprise_v3_0020,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0020::SYSLOG-01,enterprise_v3_0020,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0021::WAN-ISP-01,enterprise_v3_0021,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.21.1,Internet/ISP
enterprise_v3_0021::WAN-ISP-02,enterprise_v3_0021,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.21.2,Internet/ISP
enterprise_v3_0021::WAN-MPLS-CORE,enterprise_v3_0021,train,WAN-MPLS-CORE,cloud_or_wan,wan_topology,wan,WAN-MPLS-CORE,False,172.16.21.3,WAN Core
enterprise_v3_0021::WAN-PE-01,enterprise_v3_0021,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.21.4,WAN PE
enterprise_v3_0021::WAN-PE-02,enterprise_v3_0021,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.21.5,WAN PE
enterprise_v3_0021::DC-RTR-01,enterprise_v3_0021,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0021::DC-FW-01,enterprise_v3_0021,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0021::DC-FW-02,enterprise_v3_0021,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.121.1.2,DC Edge
enterprise_v3_0021::DC-CORE-SW-01,enterprise_v3_0021,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.121.1.4,DC Core
enterprise_v3_0021::DC-CORE-SW-02,enterprise_v3_0021,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.121.1.5,DC Core
enterprise_v3_0021::DC-AGG-SW-01,enterprise_v3_0021,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.121.1.6,DC Aggregation
enterprise_v3_0021::DC-SRV-01,enterprise_v3_0021,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.121.1.7,DC Compute
enterprise_v3_0021::DC-SRV-02,enterprise_v3_0021,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.121.1.8,DC Compute
enterprise_v3_0021::DC-SRV-03,enterprise_v3_0021,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.121.1.9,DC Compute
enterprise_v3_0021::DC-SRV-04,enterprise_v3_0021,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.121.1.10,DC Compute
enterprise_v3_0021::APP-LB-01,enterprise_v3_0021,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.221.1.2,App Ingress
enterprise_v3_0021::APP-01,enterprise_v3_0021,train,APP-01,server,app_db_topology,app_db,APP-01,False,10.221.1.3,App Tier
enterprise_v3_0021::APP-02,enterprise_v3_0021,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.221.1.4,App Tier
enterprise_v3_0021::SERVICE-API-01,enterprise_v3_0021,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.221.1.5,App Tier
enterprise_v3_0021::DB-MASTER,enterprise_v3_0021,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.221.1.6,DB Tier
enterprise_v3_0021::DB-CACHE-01,enterprise_v3_0021,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.221.1.7,DB Tier
enterprise_v3_0021::DB-REPLICA-01,enterprise_v3_0021,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.221.1.8,DB Tier
enterprise_v3_0022::BR-RTR-01,enterprise_v3_0022,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.22.1.1,Branch Edge
enterprise_v3_0022::BR-FW-01,enterprise_v3_0022,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.22.1.2,Branch Edge
enterprise_v3_0022::BR-SW-01,enterprise_v3_0022,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.22.1.3,Branch LAN
enterprise_v3_0022::BR-APP-01,enterprise_v3_0022,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,False,10.22.1.4,Branch Apps
enterprise_v3_0022::BR-WRK-01,enterprise_v3_0022,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.22.1.5,Branch LAN
enterprise_v3_0022::BR-WRK-02,enterprise_v3_0022,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.22.1.6,Branch LAN
enterprise_v3_0022::BR-WRK-03,enterprise_v3_0022,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.22.1.7,Branch LAN
enterprise_v3_0022::WAN-MPLS-CORE,enterprise_v3_0022,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0022::WAN-ISP-01,enterprise_v3_0022,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.22.1,Internet/ISP
enterprise_v3_0022::WAN-ISP-02,enterprise_v3_0022,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.22.2,Internet/ISP
enterprise_v3_0022::WAN-PE-01,enterprise_v3_0022,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.22.4,WAN PE
enterprise_v3_0022::WAN-PE-02,enterprise_v3_0022,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.22.5,WAN PE
enterprise_v3_0022::DC-RTR-01,enterprise_v3_0022,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0022::DC-FW-01,enterprise_v3_0022,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0022::DC-FW-02,enterprise_v3_0022,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.122.1.2,DC Edge
enterprise_v3_0022::DC-CORE-SW-01,enterprise_v3_0022,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.122.1.4,DC Core
enterprise_v3_0022::DC-CORE-SW-02,enterprise_v3_0022,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.122.1.5,DC Core
enterprise_v3_0022::DC-AGG-SW-01,enterprise_v3_0022,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.122.1.6,DC Aggregation
enterprise_v3_0022::DC-SRV-01,enterprise_v3_0022,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.122.1.7,DC Compute
enterprise_v3_0022::DC-SRV-02,enterprise_v3_0022,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.122.1.8,DC Compute
enterprise_v3_0022::DC-SRV-03,enterprise_v3_0022,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.122.1.9,DC Compute
enterprise_v3_0022::DC-SRV-04,enterprise_v3_0022,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.122.1.10,DC Compute
enterprise_v3_0022::DC-SRV-05,enterprise_v3_0022,train,DC-SRV-05,server,datacenter_topology,datacenter,DC-SRV-05,False,10.122.1.11,DC Compute
enterprise_v3_0022::APP-LB-01,enterprise_v3_0022,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.222.1.2,App Ingress
enterprise_v3_0022::APP-01,enterprise_v3_0022,train,APP-01,server,app_db_topology,app_db,APP-01,False,10.222.1.3,App Tier
enterprise_v3_0022::APP-02,enterprise_v3_0022,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.222.1.4,App Tier
enterprise_v3_0022::APP-03,enterprise_v3_0022,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.222.1.5,App Tier
enterprise_v3_0022::SERVICE-API-01,enterprise_v3_0022,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.222.1.6,App Tier
enterprise_v3_0022::DB-MASTER,enterprise_v3_0022,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.222.1.7,DB Tier
enterprise_v3_0022::DB-CACHE-01,enterprise_v3_0022,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.222.1.8,DB Tier
enterprise_v3_0022::DB-REPLICA-01,enterprise_v3_0022,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.222.1.9,DB Tier
enterprise_v3_0023::BR-RTR-01,enterprise_v3_0023,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.23.1.1,Branch Edge
enterprise_v3_0023::BR-FW-01,enterprise_v3_0023,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.23.1.2,Branch Edge
enterprise_v3_0023::BR-SW-01,enterprise_v3_0023,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.23.1.3,Branch LAN
enterprise_v3_0023::BR-APP-01,enterprise_v3_0023,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.23.1.4,Branch Apps
enterprise_v3_0023::BR-WRK-01,enterprise_v3_0023,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.23.1.5,Branch LAN
enterprise_v3_0023::BR-WRK-02,enterprise_v3_0023,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.23.1.6,Branch LAN
enterprise_v3_0023::BR-WRK-03,enterprise_v3_0023,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.23.1.7,Branch LAN
enterprise_v3_0023::BR-WRK-04,enterprise_v3_0023,train,BR-WRK-04,server,branch_topology,branch,BR-WRK-04,False,10.23.1.8,Branch LAN
enterprise_v3_0023::WAN-MPLS-CORE,enterprise_v3_0023,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0023::WAN-ISP-01,enterprise_v3_0023,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.23.1,Internet/ISP
enterprise_v3_0023::WAN-ISP-02,enterprise_v3_0023,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.23.2,Internet/ISP
enterprise_v3_0023::WAN-PE-01,enterprise_v3_0023,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.23.4,WAN PE
enterprise_v3_0023::WAN-PE-02,enterprise_v3_0023,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.23.5,WAN PE
enterprise_v3_0023::DC-RTR-01,enterprise_v3_0023,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0023::DC-FW-01,enterprise_v3_0023,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0023::DC-FW-02,enterprise_v3_0023,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.123.1.2,DC Edge
enterprise_v3_0023::DC-CORE-SW-01,enterprise_v3_0023,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.123.1.4,DC Core
enterprise_v3_0023::DC-CORE-SW-02,enterprise_v3_0023,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.123.1.5,DC Core
enterprise_v3_0023::DC-AGG-SW-01,enterprise_v3_0023,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.123.1.6,DC Aggregation
enterprise_v3_0023::DC-SRV-01,enterprise_v3_0023,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.123.1.7,DC Compute
enterprise_v3_0023::DC-SRV-02,enterprise_v3_0023,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.123.1.8,DC Compute
enterprise_v3_0023::DC-SRV-03,enterprise_v3_0023,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.123.1.9,DC Compute
enterprise_v3_0023::APP-LB-01,enterprise_v3_0023,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.223.1.2,App Ingress
enterprise_v3_0023::APP-01,enterprise_v3_0023,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.223.1.3,App Tier
enterprise_v3_0023::APP-02,enterprise_v3_0023,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.223.1.4,App Tier
enterprise_v3_0023::APP-03,enterprise_v3_0023,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.223.1.5,App Tier
enterprise_v3_0023::SERVICE-API-01,enterprise_v3_0023,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.223.1.6,App Tier
enterprise_v3_0023::DB-MASTER,enterprise_v3_0023,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.223.1.7,DB Tier
enterprise_v3_0023::DB-CACHE-01,enterprise_v3_0023,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.223.1.8,DB Tier
enterprise_v3_0023::DB-REPLICA-01,enterprise_v3_0023,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.223.1.9,DB Tier
enterprise_v3_0023::DB-REPLICA-02,enterprise_v3_0023,train,DB-REPLICA-02,database,app_db_topology,app_db,DB-REPLICA-02,False,10.223.1.10,DB Tier
enterprise_v3_0023::IAM-01,enterprise_v3_0023,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0023::DNS-01,enterprise_v3_0023,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0023::AD-01,enterprise_v3_0023,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0023::NTP-01,enterprise_v3_0023,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0023::MON-01,enterprise_v3_0023,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0023::SYSLOG-01,enterprise_v3_0023,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0024::BR-RTR-01,enterprise_v3_0024,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.24.1.1,Branch Edge
enterprise_v3_0024::BR-FW-01,enterprise_v3_0024,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.24.1.2,Branch Edge
enterprise_v3_0024::BR-SW-01,enterprise_v3_0024,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.24.1.3,Branch LAN
enterprise_v3_0024::BR-APP-01,enterprise_v3_0024,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,True,10.24.1.4,Branch Apps
enterprise_v3_0024::BR-WRK-01,enterprise_v3_0024,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.24.1.5,Branch LAN
enterprise_v3_0024::BR-WRK-02,enterprise_v3_0024,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.24.1.6,Branch LAN
enterprise_v3_0024::BR-WRK-03,enterprise_v3_0024,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.24.1.7,Branch LAN
enterprise_v3_0024::WAN-MPLS-CORE,enterprise_v3_0024,train,WAN-MPLS-CORE,cloud_or_wan,branch_topology,branch,WAN-MPLS-CORE,True,,WAN
enterprise_v3_0024::WAN-ISP-01,enterprise_v3_0024,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.24.1,Internet/ISP
enterprise_v3_0024::WAN-ISP-02,enterprise_v3_0024,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.24.2,Internet/ISP
enterprise_v3_0024::WAN-PE-01,enterprise_v3_0024,train,WAN-PE-01,router,wan_topology,wan,WAN-PE-01,False,172.16.24.4,WAN PE
enterprise_v3_0024::WAN-PE-02,enterprise_v3_0024,train,WAN-PE-02,router,wan_topology,wan,WAN-PE-02,False,172.16.24.5,WAN PE
enterprise_v3_0024::DC-RTR-01,enterprise_v3_0024,train,DC-RTR-01,router,wan_topology,wan,DC-RTR-01,True,,DC Edge
enterprise_v3_0024::DC-FW-01,enterprise_v3_0024,train,DC-FW-01,firewall,wan_topology,wan,DC-FW-01,True,,DC Edge
enterprise_v3_0024::DC-FW-02,enterprise_v3_0024,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.124.1.2,DC Edge
enterprise_v3_0024::DC-CORE-SW-01,enterprise_v3_0024,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.124.1.4,DC Core
enterprise_v3_0024::DC-CORE-SW-02,enterprise_v3_0024,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.124.1.5,DC Core
enterprise_v3_0024::DC-AGG-SW-01,enterprise_v3_0024,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.124.1.6,DC Aggregation
enterprise_v3_0024::DC-SRV-01,enterprise_v3_0024,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.124.1.7,DC Compute
enterprise_v3_0024::DC-SRV-02,enterprise_v3_0024,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.124.1.8,DC Compute
enterprise_v3_0024::DC-SRV-03,enterprise_v3_0024,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.124.1.9,DC Compute
enterprise_v3_0024::APP-LB-01,enterprise_v3_0024,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.224.1.2,App Ingress
enterprise_v3_0024::APP-01,enterprise_v3_0024,train,APP-01,server,app_db_topology,app_db,APP-01,True,10.224.1.3,App Tier
enterprise_v3_0024::APP-02,enterprise_v3_0024,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.224.1.4,App Tier
enterprise_v3_0024::APP-03,enterprise_v3_0024,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.224.1.5,App Tier
enterprise_v3_0024::SERVICE-API-01,enterprise_v3_0024,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.224.1.6,App Tier
enterprise_v3_0024::DB-MASTER,enterprise_v3_0024,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.224.1.7,DB Tier
enterprise_v3_0024::DB-CACHE-01,enterprise_v3_0024,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.224.1.8,DB Tier
enterprise_v3_0024::DB-REPLICA-01,enterprise_v3_0024,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.224.1.9,DB Tier
enterprise_v3_0024::IAM-01,enterprise_v3_0024,train,IAM-01,service,app_db_topology,app_db,IAM-01,True,,Shared Services
enterprise_v3_0024::DNS-01,enterprise_v3_0024,train,DNS-01,service,app_db_topology,app_db,DNS-01,True,,Shared Services
enterprise_v3_0024::AD-01,enterprise_v3_0024,train,AD-01,service,shared_services_topology,shared_services,AD-01,False,10.255.0.1,Identity
enterprise_v3_0024::NTP-01,enterprise_v3_0024,train,NTP-01,service,shared_services_topology,shared_services,NTP-01,False,10.255.0.4,DNS/NTP
enterprise_v3_0024::MON-01,enterprise_v3_0024,train,MON-01,service,shared_services_topology,shared_services,MON-01,False,10.255.0.5,Monitoring
enterprise_v3_0024::SYSLOG-01,enterprise_v3_0024,train,SYSLOG-01,server,shared_services_topology,shared_services,SYSLOG-01,False,10.255.0.6,Logging
enterprise_v3_0025::BR-RTR-01,enterprise_v3_0025,train,BR-RTR-01,router,branch_topology,branch,BR-RTR-01,True,10.25.1.1,Branch Edge
enterprise_v3_0025::BR-FW-01,enterprise_v3_0025,train,BR-FW-01,firewall,branch_topology,branch,BR-FW-01,False,10.25.1.2,Branch Edge
enterprise_v3_0025::BR-SW-01,enterprise_v3_0025,train,BR-SW-01,switch,branch_topology,branch,BR-SW-01,False,10.25.1.3,Branch LAN
enterprise_v3_0025::BR-APP-01,enterprise_v3_0025,train,BR-APP-01,server,branch_topology,branch,BR-APP-01,False,10.25.1.4,Branch Apps
enterprise_v3_0025::BR-WRK-01,enterprise_v3_0025,train,BR-WRK-01,server,branch_topology,branch,BR-WRK-01,False,10.25.1.5,Branch LAN
enterprise_v3_0025::BR-WRK-02,enterprise_v3_0025,train,BR-WRK-02,server,branch_topology,branch,BR-WRK-02,False,10.25.1.6,Branch LAN
enterprise_v3_0025::BR-WRK-03,enterprise_v3_0025,train,BR-WRK-03,server,branch_topology,branch,BR-WRK-03,False,10.25.1.7,Branch LAN
enterprise_v3_0025::DC-FW-01,enterprise_v3_0025,train,DC-FW-01,firewall,datacenter_topology,datacenter,DC-FW-01,True,10.125.1.1,DC Edge
enterprise_v3_0025::DC-FW-02,enterprise_v3_0025,train,DC-FW-02,firewall,datacenter_topology,datacenter,DC-FW-02,False,10.125.1.2,DC Edge
enterprise_v3_0025::DC-RTR-01,enterprise_v3_0025,train,DC-RTR-01,router,datacenter_topology,datacenter,DC-RTR-01,True,10.125.1.3,DC Edge
enterprise_v3_0025::DC-CORE-SW-01,enterprise_v3_0025,train,DC-CORE-SW-01,switch,datacenter_topology,datacenter,DC-CORE-SW-01,True,10.125.1.4,DC Core
enterprise_v3_0025::DC-CORE-SW-02,enterprise_v3_0025,train,DC-CORE-SW-02,switch,datacenter_topology,datacenter,DC-CORE-SW-02,False,10.125.1.5,DC Core
enterprise_v3_0025::DC-AGG-SW-01,enterprise_v3_0025,train,DC-AGG-SW-01,switch,datacenter_topology,datacenter,DC-AGG-SW-01,True,10.125.1.6,DC Aggregation
enterprise_v3_0025::DC-SRV-01,enterprise_v3_0025,train,DC-SRV-01,server,datacenter_topology,datacenter,DC-SRV-01,False,10.125.1.7,DC Compute
enterprise_v3_0025::DC-SRV-02,enterprise_v3_0025,train,DC-SRV-02,server,datacenter_topology,datacenter,DC-SRV-02,False,10.125.1.8,DC Compute
enterprise_v3_0025::DC-SRV-03,enterprise_v3_0025,train,DC-SRV-03,server,datacenter_topology,datacenter,DC-SRV-03,False,10.125.1.9,DC Compute
enterprise_v3_0025::DC-SRV-04,enterprise_v3_0025,train,DC-SRV-04,server,datacenter_topology,datacenter,DC-SRV-04,False,10.125.1.10,DC Compute
enterprise_v3_0025::APP-LB-01,enterprise_v3_0025,train,APP-LB-01,load_balancer,app_db_topology,app_db,APP-LB-01,False,10.225.1.2,App Ingress
enterprise_v3_0025::APP-01,enterprise_v3_0025,train,APP-01,server,app_db_topology,app_db,APP-01,False,10.225.1.3,App Tier
enterprise_v3_0025::APP-02,enterprise_v3_0025,train,APP-02,server,app_db_topology,app_db,APP-02,False,10.225.1.4,App Tier
enterprise_v3_0025::APP-03,enterprise_v3_0025,train,APP-03,server,app_db_topology,app_db,APP-03,False,10.225.1.5,App Tier
enterprise_v3_0025::SERVICE-API-01,enterprise_v3_0025,train,SERVICE-API-01,service,app_db_topology,app_db,SERVICE-API-01,False,10.225.1.6,App Tier
enterprise_v3_0025::DB-MASTER,enterprise_v3_0025,train,DB-MASTER,database,app_db_topology,app_db,DB-MASTER,False,10.225.1.7,DB Tier
enterprise_v3_0025::DB-CACHE-01,enterprise_v3_0025,train,DB-CACHE-01,server,app_db_topology,app_db,DB-CACHE-01,False,10.225.1.8,DB Tier
enterprise_v3_0025::DB-REPLICA-01,enterprise_v3_0025,train,DB-REPLICA-01,database,app_db_topology,app_db,DB-REPLICA-01,False,10.225.1.9,DB Tier
enterprise_v3_0026::WAN-ISP-01,enterprise_v3_0026,train,WAN-ISP-01,cloud_or_wan,wan_topology,wan,WAN-ISP-01,False,172.16.26.1,Internet/ISP
enterprise_v3_0026::WAN-ISP-02,enterprise_v3_0026,train,WAN-ISP-02,cloud_or_wan,wan_topology,wan,WAN-ISP-02,False,172.16.26.2,Internet/ISP
